KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
,,,,,,,人口総数,男,女,世帯総数
111060220,3,さいたま市桜区,桜田,0,,,2420,1186,1234,997
11106022001,4,さいたま市桜区,桜田一丁目,0,,,739,360,379,301
11106022002,4,さいたま市桜区,桜田二丁目,0,,,1339,650,689,543
11106022003,4,さいたま市桜区,桜田三丁目,0,,,342,176,166,153
11107,1,さいたま市浦和区,,0,,,164822,79554,85268,74499
111070010,3,さいたま市浦和区,岸町,0,,,12852,6272,6580,6005
11107001001,4,さいたま市浦和区,岸町一丁目,0,,,1617,791,826,731
11107001002,4,さいたま市浦和区,岸町二丁目,0,,,1580,766,814,713
11107001003,4,さいたま市浦和区,岸町三丁目,0,,,1136,546,590,547
11107001004,4,さいたま市浦和区,岸町四丁目,0,,,2485,1189,1296,1253
11107001005,4,さいたま市浦和区,岸町五丁目,0,,,1470,744,726,672
11107001006,4,さいたま市浦和区,岸町六丁目,0,,,1855,905,950,855
11107001007,4,さいたま市浦和区,岸町七丁目,0,,,2709,1331,1378,1234
111070020,3,さいたま市浦和区,高砂,0,,,4501,2223,2278,1972
11107002001,4,さいたま市浦和区,高砂一丁目,0,,,518,231,287,231
11107002002,4,さいたま市浦和区,高砂二丁目,0,,,798,367,431,394
11107002003,4,さいたま市浦和区,高砂三丁目,0,,,1549,825,724,577
11107002004,4,さいたま市浦和区,高砂四丁目,0,,,1636,800,836,770
111070030,3,さいたま市浦和区,仲町,0,,,7084,3345,3739,3366
11107003001,4,さいたま市浦和区,仲町一丁目,0,,,1658,769,889,882
11107003002,4,さいたま市浦和区,仲町二丁目,0,,,1683,780,903,839
11107003003,4,さいたま市浦和区,仲町三丁目,0,,,1930,912,1018,810
11107003004,4,さいたま市浦和区,仲町四丁目,0,,,1813,884,929,835
111070040,3,さいたま市浦和区,常盤,0,,,24679,11840,12839,10880
11107004001,4,さいたま市浦和区,常盤一丁目,0,,,3347,1608,1739,1597
11107004002,4,さいたま市浦和区,常盤二丁目,0,,,2390,1154,1236,1108
11107004003,4,さいたま市浦和区,常盤三丁目,0,,,3731,1766,1965,1793
11107004004,4,さいたま市浦和区,常盤四丁目,0,,,1656,776,880,724
11107004005,4,さいたま市浦和区,常盤五丁目,0,,,2320,1103,1217,967
11107004006,4,さいたま市浦和区,常盤六丁目,0,,,1232,621,611,502
11107004007,4,さいたま市浦和区,常盤七丁目,0,,,1418,690,728,556
11107004008,4,さいたま市浦和区,常盤八丁目,0,,,1684,753,931,504
11107004009,4,さいたま市浦和区,常盤九丁目,0,,,3502,1701,1801,1745
11107004010,4,さいたま市浦和区,常盤十丁目,0,,,3399,1668,1731,1384
111070050,3,さいたま市浦和区,北浦和,0,,,13101,6203,6898,6362
11107005001,4,さいたま市浦和区,北浦和一丁目,0,,,3069,1424,1645,1597
11107005002,4,さいたま市浦和区,北浦和二丁目,0,,,2479,1222,1257,1228
11107005003,4,さいたま市浦和区,北浦和三丁目,0,,,2902,1352,1550,1485
11107005004,4,さいたま市浦和区,北浦和四丁目,0,,,451,213,238,290
11107005005,4,さいたま市浦和区,北浦和五丁目,0,,,4200,1992,2208,1762
111070060,3,さいたま市浦和区,針ケ谷,0,,,8915,4271,4644,4310
11107006001,4,さいたま市浦和区,針ケ谷一丁目,0,,,1965,959,1006,985
11107006002,4,さいたま市浦和区,針ケ谷二丁目,0,,,2571,1300,1271,1180
11107006003,4,さいたま市浦和区,針ケ谷三丁目,0,,,1659,801,858,793
11107006004,4,さいたま市浦和区,針ケ谷四丁目,0,,,2720,1211,1509,1352
111070070,3,さいたま市浦和区,上木崎,0,,,15213,7391,7822,6724
11107007001,4,さいたま市浦和区,上木崎一丁目,0,,,3609,1712,1897,1704
11107007002,4,さいたま市浦和区,上木崎二丁目,0,,,2509,1187,1322,1121
11107007003,4,さいたま市浦和区,上木崎三丁目,0,,,1790,914,876,769
11107007004,4,さいたま市浦和区,上木崎四丁目,0,,,1633,798,835,764
11107007005,4,さいたま市浦和区,上木崎五丁目,0,,,1325,648,677,516
11107007006,4,さいたま市浦和区,上木崎六丁目,0,,,2528,1252,1276,1143
11107007007,4,さいたま市浦和区,上木崎七丁目,0,,,1219,586,633,468
11107007008,4,さいたま市浦和区,上木崎八丁目,0,,,600,294,306,239
111070080,3,さいたま市浦和区,木崎,0,,,7586,3711,3875,3072
11107008001,4,さいたま市浦和区,木崎一丁目,0,,,1268,640,628,541
11107008002,4,さいたま市浦和区,木崎二丁目,0,,,1671,817,854,703
11107008003,4,さいたま市浦和区,木崎三丁目,0,,,647,322,325,258
11107008004,4,さいたま市浦和区,木崎四丁目,0,,,1854,896,958,722
11107008005,4,さいたま市浦和区,木崎五丁目,0,,,2146,1036,1110,848
111070090,3,さいたま市浦和区,領家,0,,,12174,5868,6306,5474
11107009001,4,さいたま市浦和区,領家一丁目,0,,,1850,898,952,716
11107009002,4,さいたま市浦和区,領家二丁目,0,,,1117,554,563,559
11107009003,4,さいたま市浦和区,領家三丁目,0,,,1964,997,967,868
11107009004,4,さいたま市浦和区,領家四丁目,0,,,1416,686,730,624
11107009005,4,さいたま市浦和区,領家五丁目,0,,,1131,555,576,615
11107009006,4,さいたま市浦和区,領家六丁目,0,,,2210,1043,1167,985
11107009007,4,さいたま市浦和区,領家七丁目,0,,,2486,1135,1351,1107
111070100,3,さいたま市浦和区,瀬ケ崎,0,,,8187,3951,4236,3425
11107010001,4,さいたま市浦和区,瀬ケ崎一丁目,0,,,1556,739,817,634
11107010002,4,さいたま市浦和区,瀬ケ崎二丁目,0,,,1817,880,937,795
11107010003,4,さいたま市浦和区,瀬ケ崎三丁目,0,,,1388,649,739,579
11107010004,4,さいたま市浦和区,瀬ケ崎四丁目,0,,,1597,775,822,667
11107010005,4,さいたま市浦和区,瀬ケ崎五丁目,0,,,1829,908,921,750
111070110,3,さいたま市浦和区,駒場,0,,,2221,1135,1086,917
11107011001,4,さいたま市浦和区,駒場一丁目,0,,,1956,990,966,794
11107011002,4,さいたま市浦和区,駒場二丁目,0,,,265,145,120,123
111070120,3,さいたま市浦和区,大原,0,,,1144,549,595,447
11107012001,4,さいたま市浦和区,大原一丁目,0,,,681,334,347,262
11107012002,4,さいたま市浦和区,大原二丁目,0,,,444,205,239,177
11107012003,4,さいたま市浦和区,大原三丁目,0,,,19,10,9,8
111070130,3,さいたま市浦和区,前地,0,,,6019,2942,3077,2619
11107013001,4,さいたま市浦和区,前地一丁目,0,,,2951,1432,1519,1113
11107013002,4,さいたま市浦和区,前地二丁目,0,,,1241,600,641,635
11107013003,4,さいたま市浦和区,前地三丁目,0,,,1827,910,917,871
111070140,3,さいたま市浦和区,本太,0,,,13936,6671,7265,6242
11107014001,4,さいたま市浦和区,本太一丁目,0,,,4159,1961,2198,1942
11107014002,4,さいたま市浦和区,本太二丁目,0,,,2935,1401,1534,1370
11107014003,4,さいたま市浦和区,本太三丁目,0,,,2767,1328,1439,1216
11107014004,4,さいたま市浦和区,本太四丁目,0,,,1765,839,926,766
11107014005,4,さいたま市浦和区,本太五丁目,0,,,2310,1142,1168,948
111070150,3,さいたま市浦和区,元町,0,,,7992,3852,4140,3696
11107015001,4,さいたま市浦和区,元町一丁目,0,,,2500,1216,1284,1226
11107015002,4,さいたま市浦和区,元町二丁目,0,,,3623,1737,1886,1558
11107015003,4,さいたま市浦和区,元町三丁目,0,,,1869,899,970,912
111070160,3,さいたま市浦和区,大東,0,,,6162,2978,3184,2498
11107016001,4,さいたま市浦和区,大東一丁目,0,,,2940,1438,1502,1193
11107016002,4,さいたま市浦和区,大東二丁目,0,,,1830,877,953,741
11107016003,4,さいたま市浦和区,大東三丁目,0,,,1392,663,729,564
111070170,2,さいたま市浦和区,大字三崎,0,,,11,6,5,4
111070180,3,さいたま市浦和区,神明,0,,,2829,1401,1428,1310
11107018001,4,さいたま市浦和区,神明一丁目,0,,,1162,571,591,535
11107018002,4,さいたま市浦和区,神明二丁目,0,,,1667,830,837,775
111070190,2,さいたま市浦和区,皇山町,0,,,1888,925,963,801
111070200,2,さいたま市浦和区,東仲町,0,,,3629,1726,1903,2033
111070210,2,さいたま市浦和区,東岸町,0,,,2768,1365,1403,1230
111070220,2,さいたま市浦和区,東高砂町,0,,,1931,929,1002,1112
11108,1,さいたま市南区,,0,,,191563,95491,96072,86081
111080010,3,さいたま市南区,大谷場,0,,,4502,2242,2260,1959
11108001001,4,さいたま市南区,大谷場一丁目,0,,,2670,1308,1362,1114
11108001002,4,さいたま市南区,大谷場二丁目,0,,,1832,934,898,845
111080020,3,さいたま市南区,南浦和,0,,,15205,7542,7663,7611
11108002001,4,さいたま市南区,南浦和一丁目,0,,,3015,1495,1520,1530
11108002002,4,さいたま市南区,南浦和二丁目,0,,,3963,1995,1968,2135
11108002003,4,さいたま市南区,南浦和三丁目,0,,,8025,3942,4083,3815
11108002004,4,さいたま市南区,南浦和四丁目,0,,,202,110,92,131
111080030,3,さいたま市南区,太田窪,0,,,6676,3284,3392,3074
11108003002,4,さいたま市南区,太田窪二丁目,0,,,2136,1048,1088,1018
11108003004,4,さいたま市南区,太田窪四丁目,0,,,1798,850,948,742
11108003005,4,さいたま市南区,太田窪五丁目,0,,,2742,1386,1356,1314
111080040,3,さいたま市南区,大字太田窪,0,,,9034,4453,4581,3707
11108004001,4,さいたま市南区,大字太田窪,0,,,5451,2643,2808,2125
11108004002,4,さいたま市南区,大字太田窪,0,,,3583,1810,1773,1582
111080050,3,さいたま市南区,大字大谷口,0,,,17368,8461,8907,6812
11108005001,4,さいたま市南区,大字大谷口,0,,,7384,3536,3848,2859
11108005002,4,さいたま市南区,大字大谷口,0,,,4865,2472,2393,1941
11108005003,4,さいたま市南区,大字大谷口,0,,,5119,2453,2666,2012
111080060,2,さいたま市南区,大字円正寺,0,,,2686,1336,1350,1035
111080070,2,さいたま市南区,大字広ケ谷戸,0,,,2517,1194,1323,889
111080080,3,さいたま市南区,白幡,0,,,15214,7651,7563,7070
11108008001,4,さいたま市南区,白幡一丁目,0,,,1053,620,433,566
11108008002,4,さいたま市南区,白幡二丁目,0,,,1081,557,524,501
11108008003,4,さいたま市南区,白幡三丁目,0,,,3121,1521,1600,1543
11108008004,4,さいたま市南区,白幡四丁目,0,,,4526,2219,2307,2116
11108008005,4,さいたま市南区,白幡五丁目,0,,,2739,1354,1385,1172
11108008006,4,さいたま市南区,白幡六丁目,0,,,2694,1380,1314,1172
111080090,3,さいたま市南区,辻,0,,,16328,8097,8231,7443
11108009001,4,さいたま市南区,辻一丁目,0,,,2798,1394,1404,1189
11108009002,4,さいたま市南区,辻二丁目,0,,,2308,1152,1156,1055
11108009003,4,さいたま市南区,辻三丁目,0,,,1783,874,909,908
11108009004,4,さいたま市南区,辻四丁目,0,,,2463,1270,1193,1052
11108009005,4,さいたま市南区,辻五丁目,0,,,1692,811,881,701
11108009006,4,さいたま市南区,辻六丁目,0,,,644,298,346,277
11108009007,4,さいたま市南区,辻七丁目,0,,,1802,925,877,816
11108009008,4,さいたま市南区,辻八丁目,0,,,2838,1373,1465,1445
111080100,3,さいたま市南区,文蔵,0,,,15046,7559,7487,7224
11108010001,4,さいたま市南区,文蔵一丁目,0,,,2275,1119,1156,1035
11108010002,4,さいたま市南区,文蔵二丁目,0,,,3080,1547,1533,1620
11108010003,4,さいたま市南区,文蔵三丁目,0,,,4135,2096,2039,1995
11108010004,4,さいたま市南区,文蔵四丁目,0,,,2770,1380,1390,1297
11108010005,4,さいたま市南区,文蔵五丁目,0,,,2786,1417,1369,1277
111080110,3,さいたま市南区,別所,0,,,14877,7333,7544,6811
11108011001,4,さいたま市南区,別所一丁目,0,,,1420,693,727,725
11108011002,4,さいたま市南区,別所二丁目,0,,,2924,1445,1479,1276
11108011003,4,さいたま市南区,別所三丁目,0,,,2904,1404,1500,1260
11108011004,4,さいたま市南区,別所四丁目,0,,,686,339,347,292
11108011005,4,さいたま市南区,別所五丁目,0,,,1394,694,700,727
11108011006,4,さいたま市南区,別所六丁目,0,,,1855,960,895,888
11108011007,4,さいたま市南区,別所七丁目,0,,,3694,1798,1896,1643
111080120,3,さいたま市南区,根岸,0,,,10886,5407,5479,5044
11108012001,4,さいたま市南区,根岸一丁目,0,,,2142,1058,1084,969
11108012002,4,さいたま市南区,根岸二丁目,0,,,1712,864,848,770
11108012003,4,さいたま市南区,根岸三丁目,0,,,2259,1144,1115,1107
11108012004,4,さいたま市南区,根岸四丁目,0,,,1254,643,611,627
11108012005,4,さいたま市南区,根岸五丁目,0,,,3519,1698,1821,1571
111080130,3,さいたま市南区,沼影,0,,,10045,4962,5083,4152
11108013001,4,さいたま市南区,沼影一丁目,0,,,8052,3948,4104,3279
11108013002,4,さいたま市南区,沼影二丁目,0,,,1833,915,918,713
11108013003,4,さいたま市南区,沼影三丁目,0,,,160,99,61,160
111080140,3,さいたま市南区,関,0,,,1137,599,538,568
11108014001,4,さいたま市南区,関一丁目,0,,,527,280,247,296
11108014002,4,さいたま市南区,関二丁目,0,,,610,319,291,272
111080150,3,さいたま市南区,鹿手袋,0,,,14090,7063,7027,6582
11108015001,4,さいたま市南区,鹿手袋一丁目,0,,,1150,559,591,564
11108015002,4,さいたま市南区,鹿手袋二丁目,0,,,1232,586,646,618
11108015003,4,さいたま市南区,鹿手袋三丁目,0,,,1929,977,952,964
11108015004,4,さいたま市南区,鹿手袋四丁目,0,,,2486,1272,1214,1197
11108015005,4,さいたま市南区,鹿手袋五丁目,0,,,2539,1276,1263,1199
11108015006,4,さいたま市南区,鹿手袋六丁目,0,,,2259,1135,1124,1020
11108015007,4,さいたま市南区,鹿手袋七丁目,0,,,2495,1258,1237,1020
111080170,3,さいたま市南区,松本,0,,,5454,2807,2647,2320
11108017001,4,さいたま市南区,松本一丁目,0,,,1630,838,792,709
11108017002,4,さいたま市南区,松本二丁目,0,,,1200,611,589,504
11108017003,4,さいたま市南区,松本三丁目,0,,,1449,748,701,587
11108017004,4,さいたま市南区,松本四丁目,0,,,1175,610,565,520
111080180,3,さいたま市南区,曲本,0,,,8430,4287,4143,3951
11108018001,4,さいたま市南区,曲本一丁目,0,,,1744,905,839,781
11108018002,4,さいたま市南区,曲本二丁目,0,,,1730,885,845,769
11108018003,4,さいたま市南区,曲本三丁目,0,,,1613,812,801,729
11108018004,4,さいたま市南区,曲本四丁目,0,,,1524,772,752,799
11108018005,4,さいたま市南区,曲本五丁目,0,,,1819,913,906,873
111080190,3,さいたま市南区,内谷,0,,,12389,6388,6001,5323
11108019001,4,さいたま市南区,内谷一丁目,0,,,638,322,316,260
11108019002,4,さいたま市南区,内谷二丁目,0,,,963,496,467,419
11108019003,4,さいたま市南区,内谷三丁目,0,,,1752,916,836,788
11108019004,4,さいたま市南区,内谷四丁目,0,,,1990,1035,955,910
11108019005,4,さいたま市南区,内谷五丁目,0,,,2738,1352,1386,1106
11108019006,4,さいたま市南区,内谷六丁目,0,,,2359,1280,1079,1073
11108019007,4,さいたま市南区,内谷七丁目,0,,,1949,987,962,767
111080200,3,さいたま市南区,四谷,0,,,4353,2228,2125,2070
11108020001,4,さいたま市南区,四谷一丁目,0,,,1518,763,755,725
11108020002,4,さいたま市南区,四谷二丁目,0,,,1312,682,630,641
11108020003,4,さいたま市南区,四谷三丁目,0,,,1523,783,740,704
111080210,3,さいたま市南区,南本町,0,,,3636,1752,1884,1678
11108021001,4,さいたま市南区,南本町一丁目,0,,,1210,567,643,600
11108021002,4,さいたま市南区,南本町二丁目,0,,,2426,1185,1241,1078
111080220,3,さいたま市南区,神明,0,,,1690,846,844,758
11108022001,4,さいたま市南区,神明一丁目,0,,,1183,584,599,543
11108022002,4,さいたま市南区,神明二丁目,0,,,507,262,245,215
11109,1,さいたま市緑区,,0,,,128321,63216,65105,50836
111090010,3,さいたま市緑区,太田窪,0,,,4746,2337,2409,2097
11109001001,4,さいたま市緑区,太田窪一丁目,0,,,2955,1444,1511,1316
11109001003,4,さいたま市緑区,太田窪三丁目,0,,,1791,893,898,781
111090020,2,さいたま市緑区,大字大谷口,0,,,202,100,102,93
111090030,3,さいたま市緑区,原山,0,,,12739,6054,6685,5081
11109003001,4,さいたま市緑区,原山一丁目,0,,,3450,1652,1798,1369
11109003002,4,さいたま市緑区,原山二丁目,0,,,3413,1681,1732,1547
11109003003,4,さいたま市緑区,原山三丁目,0,,,1896,852,1044,689
11109003004,4,さいたま市緑区,原山四丁目,0,,,3980,1869,2111,1476
111090040,3,さいたま市緑区,大字中尾,0,,,14319,7037,7282,5762
11109004001,4,さいたま市緑区,大字中尾,0,,,5999,2947,3052,2443
11109004002,4,さいたま市緑区,大字中尾,0,,,3235,1611,1624,1272
11109004003,4,さいたま市緑区,大字中尾,0,,,5085,2479,2606,2047
111090050,3,さいたま市緑区,大字大間木,0,,,6080,2997,3083,2398
11109005001,4,さいたま市緑区,大字大間木,0,,,3426,1683,1743,1435
11109005003,4,さいたま市緑区,大字大間木,0,,,2654,1314,1340,963
111090060,3,さいたま市緑区,大字大牧,0,,,2410,1174,1236,999
11109006002,4,さいたま市緑区,大字大牧,0,,,153,77,76,74
11109006004,4,さいたま市緑区,大字大牧,0,,,2257,1097,1160,925
111090070,2,さいたま市緑区,大字下山口新田,0,,,326,157,169,124
111090100,3,さいたま市緑区,馬場,0,,,2970,1451,1519,1076
